Cueanexo,Primario,Secundario,Inicial,id_departamento
460014100,1, ,,46049
460014200,1, ,,46049
460014300,1, ,,46021
460014500,1, ,,46021
460014600, ,1,,46021
460014700,1, ,,46021
460014900,1, ,,46049
460015000,1, ,,46049
460015100,1, ,,46119
460015200,1, ,,46119
460015300,1, ,,46119
460015500, , ,1,46014
460015600, ,1,,46014
460015700,1, ,,46014
460015800, , ,1,46042
460015900, ,1,,46028
460016000,1, ,1,46028
460016100,1, ,1,46028
460016300,1,1,1,46028
460016400,1, ,1,46028
460016500,1, ,1,46028
460016600,1, ,,46028
460016800,1, ,1,46028
460016900,1, ,1,46028
460017100,1, ,1,46028
460017200,1, ,1,46028
460017300,1, ,1,46028
460017400,1, ,,46028
460017500,1, ,,46042
460017700, ,1,,46042
460017701, ,1,,46042
460017702, ,1,,46042
460017800,1, ,,46042
460017900, ,1,,46042
460018200, , ,,46014
460018300, , ,1,46014
460018500,1, ,,46014
460018600, ,1,,46014
460018700, ,1,,46014
460018800, , ,,46014
460018900,1, ,,46014
460019000,1, ,,46014
460019300,1,1,,46014
460019400,1, ,,46014
460019500, , ,1,46014
460019600,1,1,1,46014
460019700, ,1,,46014
460019800, ,1,,46042
460019900, ,1,,46028
460019901, ,1,,46028
460020000,1, ,1,46028
460020100, , ,,46028
460020200,1, ,1,46028
460020300, , ,1,46028
460020400,1, ,,46028
460020600,1, ,,46042
460020700,1, ,,46042
460020800, ,1,,46014
460020900,1, ,,46014
460021000,1, ,,46014
460021200,1, ,,46014
460021400, , ,1,46014
460021500,1, ,,46014
460021800,1,1,1,46014
460021900,1,1,1,46014
460022000,1, ,,46014
460022100, ,1,,46014
460022200, , ,1,46014
460022300, ,1,,46014
460022400,1, ,,46042
460022500,1, ,,46042
460022600, ,1,,46042
460022700,1, ,,46028
460022800,1, ,1,46028
460022900,1, ,1,46028
460023000, , ,,46042
460023100, ,1,,46042
460023200,1, ,,46042
460023300, ,1,,46042
460023500,1, ,1,46042
460023700, ,1,,46042
460023800,1, ,,46042
460023900,1, ,,46042
460024000, ,1,,46042
460024100,1, ,1,46042
460024200,1, ,1,46042
460024300,1, ,,46042
460024400,1, ,1,46042
460024500,1, ,1,46042
460024600,1, ,1,46042
460024700,1, ,1,46042
460024800,1, ,,46042
460024900,1, ,,46042
460025000,1, ,,46077
460025100, ,1,,46077
460025300,1, ,1,46098
460025400,1,1,1,46098
460025500,1, ,,46098
460025800,1, ,,46035
460025900,1, ,,46035
460026000,1,1,,46035
460026100,1, ,,46035
460026200,1, ,,46035
460026300,1, ,1,46035
460026400,1, ,,46035
460026500,1,1,,46035
460026600,1, ,,46035
460026700,1, ,,46035
460026800,1, ,1,46035
460027000,1, ,,46035
460027200,1,1,,46035
460027300, ,1,,46063
460027301, ,1,,46063
460027302, ,1,,46063
460027303, ,1,,46063
460027304, ,1,,46063
460027400,1, ,1,46063
460027600,1, ,1,46063
460027700,1, ,1,46063
460027800,1, ,1,46063
460027900,1, ,1,46063
460028000,1, ,1,46063
460028100,1,1,1,46056
460028200,1, ,,46035
460028300,1,1,,46035
460028400,1, ,,46035
460028500,1,1,,46035
460028600, , ,1,46035
460028700,1, ,1,46063
460028800, ,1,,46063
460029000,1, ,,46063
460029100,1, ,1,46063
460029200,1, ,1,46063
460029300,1, ,1,46063
460029400,1, ,,46063
460029500,1, ,1,46063
460029600,1, ,,46077
460029700, ,1,,46035
460029800, ,1,,46035
460029900, ,1,,46035
460030000, , ,1,46035
460030100, ,1,,46035
460030200,1, ,,46035
460030300,1, ,,46035
460030400,1,1,,46035
460030500,1, ,,46063
460030600, , ,1,46042
460030800,1, ,1,46042
460030900,1, ,1,46042
460031000,1, ,1,46042
460031100, ,1,,46042
460031200, ,1,,46042
460031300, ,1,,46042
460031400,1, ,1,46042
460031500,1, ,1,46042
460031600, , ,,46042
460031700, , ,,46042
460031800,1, ,1,46042
460031900, ,1,,46098
460031902, ,1,,46098
460032000, ,1,,46098
460032100, , ,,46098
460032200,1, ,1,46098
460032300,1, ,1,46098
460032400,1, ,1,46098
460032500, , ,,46077
460032700,1, ,1,46098
460032800, ,1,,46035
460032802, ,1,,46035
460032803, ,1,,46035
460032804, ,1,,46035
460032805, ,1,,46035
460032900,1, ,,46035
460033000, , ,,46035
460033100,1, ,,46035
460033200, , ,,46063
460033300,1, ,1,46063
460033400,1, ,1,46063
460033700,1, ,1,46063
460033800,1,1,,46056
460033900,1,1,,46056
460034000,1,1,,46091
460034100,1,1,,46091
460034300,1, ,1,46091
460034400,1, ,,46091
460034500,1, ,,46091
460034700,1, ,,46091
460034800,1, ,,46091
460034900,1, ,,46091
460035000,1, ,,46091
460035100,1, ,,46091
460035200,1, ,,46091
460035300,1, ,,46056
460035400,1, ,1,46056
460035600,1, ,,46056
460035700,1, ,1,46105
460035800,1,1,1,46105
460035900,1,1,1,46105
460036000,1, ,1,46105
460036100,1, ,,46105
460036200,1,1,1,46105
460036400,1,1,,46056
460036500,1, ,,46056
460036600,1, ,,46056
460036700,1, ,,46056
460036800,1,1,,46056
460036900,1, ,,46056
460037000,1,1,,46056
460037200,1,1,1,46091
460037300, , ,1,46091
460037301, , ,1,46091
460037302, , ,1,46091
460037303, , ,1,46091
460037304, , ,1,46091
460037305, , ,1,46091
460037306, , ,1,46091
460037307, , ,1,46091
460037308, , ,1,46091
460037309, , ,1,46091
460037400,1, ,,46091
460037500,1,1,,46091
460037600,1, ,,46091
460037700,1,1,,46091
460037900,1, ,,46091
460038200,1, ,,46091
460038300,1, ,1,46091
460038400,1,1,,46112
460038500,1,1,,46112
460038600,1, ,1,46112
460038700, ,1,,46112
460038701, ,1,,46091
460038702, ,1,,46091
460038800,1, ,,46112
460038900,1, ,1,46112
460039000,1,1,,46112
460039100,1,1,,46112
460039200,1, ,,46112
460039400,1,1,1,46112
460039500,1,1,1,46112
460039600,1, ,,46112
460039700,1, ,,46112
460039800,1, ,1,46112
460039900,1, ,1,46112
460040000,1,1,1,46070
460040100,1,1,1,46070
460040200,1, ,,46070
460040300,1,1,1,46070
460040700,1, ,1,46070
460040800,1,1,1,46070
460040900, , ,1,46112
460040901, , ,1,46112
460041000,1, ,,46112
460041100,1, ,,46112
460041300, , ,1,46112
460041301, , ,1,46112
460041302, , ,1,46112
460041303, , ,1,46112
460041304, , ,1,46112
460041305, , ,1,46112
460041400, , ,,46112
460041500, , ,,46112
460041600, , ,,46112
460041700, ,1,,46112
460041800,1, ,,46084
460041900,1, ,,46084
460042000,1,1,,46084
460042100,1, ,,46084
460042200,1, ,,46084
460042300,1, ,1,46084
460042500,1, ,,46084
460042600,1, ,,46084
460042700,1, ,,46084
460042800, , ,,46084
460043000, ,1,,46084
460043002, ,1,,46084
460043100,1, ,,46084
460043200,1, ,,46084
460043300,1, ,,46084
460043400,1, ,,46084
460043500,1, ,,46084
460043600,1, ,,46084
460043700, ,1,,46084
460043900,1, ,,46084
460044000,1, ,,46084
460044100,1, ,,46084
460044200,1, ,,46084
460044300,1, ,,46084
460044400,1, ,1,46084
460044500, , ,1,46084
460044501, , ,1,46084
460044502, , ,1,46084
460044600,1, ,,46084
460044700,1, ,1,46084
460044800,1, ,,46084
460044900,1, ,,46112
460045000,1, ,,46112
460045100,1, ,,46112
460045200,1,1,1,46112
460045300,1, ,1,46112
460045400,1,1,1,46112
460045500,1,1,,46112
460045600,1, ,1,46112
460045700,1,1,,46112
460045800,1,1,,46112
460045900,1,1,,46112
460046000,1,1,,46112
460046100,1,1,,46112
460046300,1, ,,46112
460046500, , ,,46091
460046600,1,1,,46105
460046700, , ,,46105
460046800, ,1,,46091
460046900, ,1,,46056
460047000, ,1,,46091
460047001, ,1,,46091
460047100,1, ,,46112
460047200, , ,,46112
460047400,1, ,,46070
460047500,1,1,1,46070
460047600,1,1,1,46070
460047700,1, ,,46112
460047800, ,1,,46112
460047900, ,1,,46112
460047901, ,1,,46112
460048000, ,1,,46112
460048200, , ,,46084
460048300, ,1,,46084
460048400, ,1,,46084
460048500,1, ,,46084
460048600,1, ,,46091
460048700,1, ,,46056
460048800, , ,,46056
460048900,1,1,,46056
460049000,1, ,,46056
460049100, , ,,46063
460049200, ,1,,46063
460049201, ,1,,46063
460049202, ,1,,46063
460049203, ,1,,46063
460049204, ,1,,46063
460049206, ,1,,46063
460049207, ,1,,46063
460049300,1, ,,46063
460049400, ,1,,46063
460049600,1, ,1,46105
460049700,1,1,1,46105
460049800,1, ,,46091
460049900,1, ,,46091
460050000,1,1,1,46112
460050100,1, ,,46070
460050200, , ,,46070
460050300,1,1,1,46070
460050400,1,1,1,46070
460050500,1, ,,46070
460050600,1, ,1,46070
460050700,1, ,1,46070
460050800,1, ,,46070
460050900,1, ,,46070
460051000,1,1,1,46070
460051100,1,1,,46070
460051200,1,1,,46070
460051300,1, ,,46070
460051400,1,1,,46070
460051500, ,1,,46070
460051501, ,1,,46070
460051600, ,1,,46070
460051800,1, ,,46070
460051900, ,1,,46070
460052000,1, ,1,46084
460052100, ,1,,46084
460052102, ,1,,46070
460052200, , ,1,46084
460052300,1, ,,46084
460052400,1, ,,46063
460052500, , ,1,46063
460052501, , ,1,46063
460052502, , ,1,46063
460052700, ,1,,46056
460052701, ,1,,46056
460052800, ,1,,46105
460052801, ,1,,46105
460053000,1,1,1,46042
460053200,1, ,1,46014
460053300,1, ,,46084
460053400,1, ,,46084
460053500,1, ,1,46014
460053600,1, ,,46021
460053700,1,1,1,46070
460053800,1,1,,46105
460053900, , ,1,46042
460053901, , ,1,46042
460054000, ,1,,46028
460054001, ,1,,46028
460057000,1,1,,46014
460057200, , ,1,46077
460057201, , ,1,46077
460057300, , ,1,46049
460057301, , ,1,46049
460057302, , ,1,46049
460057303, , ,1,46049
460057304, , ,1,46049
460057400, ,1,,46014
460057500, , ,1,46014
460057700, , ,1,46014
460057701, , ,1,46084
460057800,1, ,1,46014
460058000,1, ,1,46014
460058100,1, ,,46014
460058300,1, ,,46014
460058400, , ,1,46014
460063800, , ,1,46014
460069600,1, ,1,46007
460069700, , ,1,46105
460069900,1, ,1,46014
460070000,1, ,1,46007
460072100,1,1,1,46014
460073200, , ,,46063
460073300, , ,,46112
460074000, , ,,46014
460074100, , ,,46014
460074200,1, ,1,46014
460074400,1, ,1,46014
460074500, , ,1,46035
460074600,1, ,,46042
460074700, , ,1,46014
460074800,1, ,,46014
460075000,1, ,,46014
460075100, , ,1,46014
460075900, , ,1,46035
460075901, , ,1,46035
460075902, , ,1,46035
460075903, , ,1,46035
460075904, , ,1,46035
460076000, , ,1,46070
460076001, , ,1,46070
460076002, , ,1,46070
460076003, , ,1,46070
460076004, , ,1,46070
460076100,1,1,1,46014
460076400,1, ,,46014
460077600, , ,1,46042
460077800,1,1,1,46042
460078700, , ,1,46014
460078800, , ,1,46042
460078900, , ,1,46014
460079100,1,1,1,46070
460079300, , ,1,46014
460079900,1,1,,46042
460079901, ,1,,46042
460080000,1, ,,46014
460080300, ,1,,46021
460080700, ,1,,46014
460080800, ,1,,46014
460080900, ,1,,46014
460081000, ,1,,46014
460081100, ,1,,46014
460081200, , ,1,46014
460081300, , ,1,46014
460081400,1, ,,46014
460081500, , ,1,46042
460081600, , ,1,46014
460081700, , ,,46042
460081800, ,1,,46014
460081900, ,1,,46014
460081901, ,1,,46014
460082000, ,1,,46014
460082001, ,1,,46014
460082100, , ,,46014
460082200,1, ,,46014
460082300,1, ,,46014
460082400,1,1,1,46014
460082500, , ,1,46028
460082600, ,1,,46091
460082602, ,1,,46091
460082603, ,1,,46091
460082605, ,1,,46091
460082606, ,1,,46091
460082607, ,1,,46091
460082700, , ,1,46014
460082800,1, ,1,46035
460083000, , ,1,46042
460083100, ,1,,46014
460083200,1, ,,46014
460083300, , ,1,46014
460083500, , ,1,46014
460083800, ,1,,46014
460083900, ,1,,46007
460084000, ,1,,46042
460084200, , ,1,46014
460084300,1, ,,46014
460084500,1, ,,46091
460084600, , ,,46028
460084700, , ,,46049
460084800,1, ,,46014
460084900, , ,1,46014
460085000, , ,1,46014
460085100,1, ,,46042
460085300, , ,1,46014
460085400, , ,1,46014
460085500, , ,1,46042
460085600, , ,1,46014
460085700, , ,1,46035
460085800, , ,1,46014
460085900,1, ,,46035
460086100, , ,1,46014
460086200, , ,1,46014
460086300, , ,1,46014
460086301, , ,1,46014
460086500, ,1,,46014
460086600, ,1,,46042
460086700, , ,1,46014
460086800, , ,1,46042
460087000, , ,1,46014
460087100, , ,1,46112
460087300, , ,1,46014
460087700, , ,1,46014
460087900, , ,1,46014
460088000,1, ,,46014
460088100, , ,1,46014
460088200, ,1,,46014
460088300, , ,1,46014
460088400, , ,1,46091
460088500, ,1,,46007
460088700, , ,1,46014
460088800, , ,1,46014
460088900, ,1,,46014
460089000,1, ,,46014
460089100, , ,1,46007
460089200, , ,1,46042
460089400, ,1,,46014
460089500, ,1,,46063
460089600,1, ,,46014
460089700, , ,1,46014
460089800, , ,1,46035
460089900, , ,1,46014
460090000, ,1,,46014
460090100,1, ,,46014
460090200, , ,1,46014
460090300, , ,1,46112
460090400, ,1,,46014
460090500, , ,1,46056
460090501, , ,1,46056
460090502, , ,1,46056
460090503, , ,1,46056
460090504, , ,1,46056
460090505, , ,1,46056
460090506, , ,1,46056
460090507, , ,1,46056
460090700, , ,1,46049
460090701, , ,1,46049
460090702, , ,1,46049
460090703, , ,1,46049
460090704, , ,1,46049
460090705, , ,1,46049
460090707, , ,1,46049
460090708, , ,1,46049
460090800,1, ,,46014
460091100, ,1,,46007
460091400, , ,1,46042
460091500, , ,1,46042
460091600, , ,1,46007
460091700, , ,1,46042
460091900, , ,1,46042
460092000,1, ,,46042
460092100, , ,1,46014
460092200,1, ,,46014
460092300,1, ,,46112
460092400,1, ,,46063
469000100, ,1,,46014
500000100,1, ,1,50028
500000600,1, ,1,50007
500000800,1, ,,50007
500001000,1, ,1,50007
500001100, ,1,,50007
500001200,1, ,1,50007
500001300, ,1,,50007
500001400,1, ,1,50007
500001500,1, ,,50007
500001600,1, ,,50007
500001700,1, ,1,50007
500001800, ,1,,50007
500002100, ,1,,50007
500002200,1, ,1,50007
500002300, ,1,,50007
500002500, , ,1,50007
500002600,1, ,1,50007
500002800,1, ,1,50007
500003000, ,1,,50021
500003100,1, ,,50007
500003200, ,1,,50007
500003300,1, ,1,50007
500003400, ,1,,50007
500003500, , ,1,50007
500003600,1, ,1,50028
500003800,1, ,1,50007
500003900,1, ,1,50007
500004100, ,1,,50007
500004200,1, ,,50007
500004300,1, ,1,50007
500004600,1, ,,50007
500004900, , ,1,50007
500005100,1, ,,50007
500005200,1, ,1,50007
500005300,1, ,1,50007
500005400,1, ,,50007
500005600, ,1,,50007
500005900, ,1,,50007
500006400,1, ,,50007
500006900,1, ,1,50007
500007300,1, ,1,50028
500007400, ,1,,50028
500007500,1, ,,50028
500007600, ,1,,50028
500007800,1, ,1,50028
500007900,1, ,,50028
500008000, ,1,,50028
500008100,1, ,1,50028
500008200,1, ,,50028
500008300,1, ,,50028
500008400,1, ,,50028
500008500, ,1,,50028
500008600,1, ,,50028
500008700,1, ,1,50028
500008800,1, ,1,50028
500008900,1, ,1,50028
500009000,1, ,,50028
500009200,1, ,1,50028
500009300,1, ,1,50028
500009400,1, ,,50028
500009500, ,1,,50028
500009600, ,1,,50028
500009700, , ,1,50028
500009800,1, ,1,50028
500009900,1, ,1,50028
500010000,1, ,1,50028
500010100,1, ,1,50028
500010200,1, ,1,50028
500010300, ,1,,50028
500010400, ,1,,50028
500010500,1, ,,50028
500010600, ,1,,50028
500010700,1, ,,50028
500010800, ,1,,50028
500011000,1, ,1,50105
500011100,1, ,1,50105
500011300,1, ,1,50105
500011400,1, ,1,50112
500011600,1, ,1,50105
500011800,1, ,1,50105
500011900,1, ,1,50105
500012100,1, ,1,50105
500012200,1, ,1,50105
500012300,1, ,1,50105
500012400,1, ,1,50091
500012600,1, ,1,50105
500012700,1, ,1,50028
500012800,1, ,1,50028
500012900,1, ,1,50014
500013000,1, ,1,50014
500013100,1, ,1,50014
500013300,1, ,1,50014
500013400,1, ,1,50035
500013600,1, ,1,50014
500013700,1, ,1,50112
500013800,1, ,1,50035
500013900,1, ,1,50028
500014000,1, ,,50028
500014100,1, ,,50028
500014200,1, ,1,50028
500014300,1, ,,50028
500014400,1, ,1,50028
500014500,1, ,1,50028
500014700, ,1,,50049
500014800,1, ,1,50049
500015000,1, ,,50049
500015100,1, ,1,50049
500015300,1, ,1,50049
500015400,1, ,,50049
500015500,1, ,1,50049
500015600,1, ,,50049
500015700,1, ,,50049
500015900,1, ,,50049
500016000,1, ,1,50049
500016100,1, ,,50028
500016200,1, ,1,50049
500016300,1, ,,50049
500016400,1, ,1,50049
500016500,1, ,1,50049
500016700,1, ,,50049
500016800,1, ,,50049
500016900,1, ,,50049
500017000, ,1,,50049
500017200,1, ,1,50049
500017400,1, ,1,50049
500017500, ,1,,50049
500017600,1, ,,50049
500017700, ,1,,50049
500017800,1, ,,50049
500018100,1, ,1,50049
500018200,1, ,,50049
500018400, ,1,,50049
500018500,1, ,1,50049
500018600,1, ,1,50049
500018800,1, ,1,50049
500018900, ,1,,50049
500019100, ,1,,50028
500019200,1, ,1,50028
500019300, ,1,,50028
500019400, ,1,,50028
500019500,1, ,,50028
500019700,1, ,,50028
500019800,1, ,,50028
500019900,1, ,,50028
500020000,1, ,1,50028
500020200,1, ,,50028
500020300,1, ,1,50028
500020400,1, ,1,50063
500020500,1, ,1,50063
500020600,1, ,1,50063
500020700,1, ,1,50063
500020800,1, ,1,50063
500021000,1, ,1,50063
500021100,1, ,,50063
500021200,1, ,1,50063
500021300,1, ,1,50063
500021600, ,1,,50063
500021800,1, ,1,50063
500021900,1, ,,50070
500022000,1, ,,50070
500022100, , ,1,50070
500022200,1, ,1,50070
500022400,1, ,1,50070
500022500,1, ,1,50070
500022600,1, ,,50070
500022900,1, ,,50049
500023000,1, ,,50049
500023100,1, ,,50049
500023200,1, ,1,50049
500023400,1, ,,50049
500023500, , ,1,50049
500023600,1, ,1,50049
500023800, ,1,,50063
500023900,1, ,,50063
500024000, ,1,,50063
500024100,1, ,,50063
500024400,1, ,1,50063
500024500,1, ,1,50063
500024600, ,1,,50070
500024700, ,1,,50070
500024800,1, ,1,50070
500024900,1, ,,50070
500025000,1, ,1,50070
500025100,1, ,1,50070
500025200,1, ,1,50070
500025300,1, ,1,50070
500025400,1, ,1,50070
500025500,1, ,1,50070
500025600,1, ,1,50070
500025700, ,1,,50070
500025800,1, ,1,50028
500025900,1, ,,50028
500026100,1, ,1,50063
500026200,1, ,1,50063
500026300,1, ,1,50063
500026400,1, ,1,50063
500026600, ,1,,50063
500026700,1, ,1,50063
500026800,1, ,1,50063
500026900, ,1,,50063
500027000, ,1,,50063
500027100,1, ,1,50063
500027200,1, ,,50063
500027300,1, ,,50063
500027500,1, ,1,50063
500027600,1, ,1,50063
500027700, ,1,,50063
500027800,1, ,1,50063
500027900,1, ,1,50063
500028000,1, ,1,50063
500028100,1, ,1,50063
500028200,1, ,1,50063
500028400,1, ,1,50063
500028500,1, ,1,50063
500028600,1, ,1,50035
500028700,1, ,,50035
500028800,1, ,1,50035
500028900,1, ,1,50035
500029000,1, ,1,50035
500029100,1, ,1,50112
500029200,1, ,,50112
500029500, ,1,,50112
500029700,1, ,1,50098
500029800,1, ,1,50098
500029900,1, ,1,50098
500030000,1, ,1,50098
500030100, ,1,,50084
500030200,1, ,,50084
500030300,1, ,1,50084
500030400,1, ,1,50084
500030500,1, ,1,50035
500030600,1, ,,50035
500030700,1, ,1,50042
500030800,1, ,1,50042
500030900,1, ,,50084
500031000,1, ,,50042
500031100,1, ,,50042
500031200,1, ,1,50042
500031300,1, ,1,50042
500031400,1, ,1,50042
500031500,1, ,1,50070
500031600,1, ,1,50070
500031800,1, ,1,50070
500031900,1, ,1,50070
500032000,1, ,1,50070
500032100,1, ,1,50070
500032200,1, ,,50070
500032300,1, ,1,50070
500032500,1, ,1,50084
500032700,1, ,1,50084
500032800,1, ,,50119
500032900,1, ,1,50112
500033000,1, ,,50112
500033300,1, ,1,50119
500033400,1, ,1,50119
500033500,1, ,1,50119
500033600,1, ,1,50119
500033700,1, ,1,50119
500033800,1, ,1,50119
500033900,1, ,1,50119
500034000,1, ,1,50112
500034100,1, ,1,50112
500034200, ,1,,50112
500034300,1, ,,50112
500034400,1, ,1,50112
500034500,1, ,1,50112
500034800,1, ,,50112
500034900,1, ,1,50112
500035000,1, ,,50112
500035100,1, ,1,50112
500035200,1, ,1,50112
500035400,1, ,1,50042
500035500, , ,,50042
500035600,1, ,1,50112
500036000,1, ,,50042
500036100,1, ,,50042
500036300,1, ,,50119
500036600,1, ,1,50119
500036700,1, ,1,50126
500036800,1, ,1,50126
500036900,1, ,1,50126
500037100,1, ,,50119
500037200, , ,1,50119
500037300,1, ,,50119
500037600,1, ,1,50084
500037700,1, ,,50084
500037800,1, ,1,50084
500037900,1, ,1,50084
500038000,1, ,1,50084
500038100,1, ,1,50035
500038200,1, ,1,50035
500038300,1, ,1,50035
500038400,1, ,1,50035
500038500,1, ,1,50084
500038700,1, ,1,50035
500038800,1, ,,50035
500038900,1, ,1,50035
500039200,1, ,1,50084
500039300,1, ,1,50084
500039400,1, ,1,50084
500039500,1, ,1,50084
500039600,1, ,1,50084
500039700,1, ,1,50084
500039800,1, ,1,50084
500039900,1, ,1,50084
500040000,1, ,1,50084
500040100,1, ,1,50084
500040200,1, ,1,50056
500040300,1, ,1,50056
500040400,1, ,,50056
500040500,1, ,1,50056
500040600,1, ,,50056
500040700,1, ,1,50056
500040800,1, ,1,50056
500040900,1, ,1,50056
500041000,1, ,1,50056
500041100,1, ,1,50056
500041200,1, ,1,50056
500041300,1, ,1,50056
500041400,1, ,1,50056
500041500,1, ,1,50056
500041600,1, ,1,50056
500041700,1, ,1,50056
500041800,1, ,1,50056
500041900,1, ,1,50056
500042000,1, ,1,50056
500042100,1, ,1,50056
500042200,1, ,1,50056
500042300,1, ,1,50056
500042400, ,1,,50056
500042500,1, ,1,50056
500042600,1, ,1,50056
500042700,1, ,1,50056
500042800, ,1,,50056
500042801, ,1,,50056
500042900,1, ,1,50056
500043000,1, ,,50056
500043200, , ,1,50056
500043400,1, ,,50056
500043500,1, ,1,50056
500043600,1, ,1,50119
500043700, ,1,,50119
500043800,1, ,1,50091
500043900,1, ,,50119
500044200,1, ,1,50091
500044300,1, ,1,50091
500044400,1, ,1,50091
500044500,1, ,,50126
500044700,1, ,1,50126
500044800, ,1,,50126
500044802, ,1,,50126
500045000,1, ,,50126
500045100,1, ,1,50126
500045300,1, ,1,50105
500045400,1, ,1,50105
500045500,1, ,1,50105
500045600,1, ,1,50105
500045700,1, ,1,50105
500045800,1, ,1,50105
500045900,1, ,1,50105
500046000,1, ,1,50105
500046100,1, ,1,50105
500046300,1, ,1,50105
500046400,1, ,1,50105
500046600, , ,,50105
500046700,1, ,1,50105
500046800,1, ,1,50105
500046900, , ,,50105
500047100,1, ,1,50105
